Timestamp," ""Temp F"""," ""RH"""," ""Wind_spd"""," ""Wind_dir"""," ""Slr_W"""," ""Rain_mm"""," ""Soil_W_1"""," ""Soil_W_2"""," ""Soil_W_3"""," ""Soil_W_4"""
"4/24/2018, 5:30:00 PM",69.94,45.42,1.97,215.2,0.466,0,0.06,0.17, NAN,0.1
"4/24/2018, 5:00:00 PM",70.42,44.87,2.1,214,0.584,0,0.06,0.17, NAN,0.1
"4/24/2018, 4:30:00 PM",71.42,45.75,2.3,215.5,0.677,0,0.06,0.17, NAN,0.1
"4/24/2018, 4:00:00 PM",71.74,41.18,1.88,214.3,0.754,0,0.06,0.17, NAN,0.1
"4/24/2018, 3:30:00 PM",71.53,41.05,2.07,214.8,0.829,0,0.06,0.17, NAN,0.09
"4/24/2018, 3:00:00 PM",71.59,42.3,2.21,215,0.891,0,0.06,0.17, NAN,0.09
"4/24/2018, 2:30:00 PM",73.14,42.13,2.43,214.9,0.942,0,0.06,0.17, NAN,0.09
"4/24/2018, 2:00:00 PM",74.34,33.81,2.25,214.6,0.963,0,0.06,0.17, NAN,0.09
"4/24/2018, 1:30:00 PM",73.3,33.95,1.92,213.5,0.997,0,0.06,0.17, NAN,0.09
"4/24/2018, 1:00:00 PM",71.84,37.57,1.89,214,0.972,0,0.06,0.17, NAN,0.09
"4/24/2018, 12:30:00 PM",70.83,40.1,2.35,213.7,1.001,0,0.06,0.17, NAN,0.09
"4/24/2018, 12:00:00 PM",70.19,39.2,2.06,214.8,0.982,0,0.06,0.17, NAN,0.09
"4/24/2018, 11:30:00 AM",67.02,42.21,1.98,214.6,0.836,0,0.06,0.17, NAN,0.09
"4/24/2018, 11:00:00 AM",65.62,50.77,2.31,215.6,0.773,0,0.06,0.17, NAN,0.09
"4/24/2018, 10:30:00 AM",64.13,53.45,2.2,215.1,0.825,0,0.06,0.17, NAN,0.09
"4/24/2018, 10:00:00 AM",62.66,55.86,1.7,215.5,0.738,0,0.06,0.17, NAN,0.09
"4/24/2018, 9:30:00 AM",59.84,60.69,1.46,214.5,0.641,0,0.06,0.17, NAN,0.09
"4/24/2018, 9:00:00 AM",54.52,64.78,1.08,212.5,0.517,0,0.06,0.17, NAN,0.09
"4/24/2018, 8:30:00 AM",50.2,90.7,1.14,211.9,0.385,0,0.06,0.17, NAN,0.09
"4/24/2018, 8:00:00 AM",47.6,92.7,1.88,211.3,0.24,0,0.06,0.17, NAN,0.09
"4/24/2018, 7:30:00 AM",47.53,92.3,0.94,214.4,0.086,0,0.06,0.17, NAN,0.09
"4/24/2018, 7:00:00 AM",45.51,92.7,0.87,214.5,0.037,0,0.06,0.17, NAN,0.09
"4/24/2018, 6:30:00 AM",47.86,91.5,0.62,216.2,0.005,0,0.06,0.17, NAN,0.09
"4/24/2018, 6:00:00 AM",48.62,90.8,0.67,216.2,0,0,0.06,0.17, NAN,0.09
"4/24/2018, 5:30:00 AM",48.88,88.7,1.42,216.4,0,0,0.06,0.17, NAN,0.09
"4/24/2018, 5:00:00 AM",52.38,69.29,0.84,215.8,0,0,0.06,0.17, NAN,0.09
"4/24/2018, 4:30:00 AM",50.05,52.72,0.59,215.4,0,0,0.06,0.17, NAN,0.09
"4/24/2018, 4:00:00 AM",50.81,59.7,0.44,215.2,0,0,0.06,0.17, NAN,0.09
"4/24/2018, 3:30:00 AM",49.72,61.66,0.46,214.9,0,0,0.06,0.17, NAN,0.09
"4/24/2018, 3:00:00 AM",47.58,75.93,0.57,214.6,0,0,0.06,0.17, NAN,0.1
"4/24/2018, 2:30:00 AM",46.82,90.8,1.07,214.5,0,0,0.06,0.17, NAN,0.1
"4/24/2018, 2:00:00 AM",48.89,90,0.78,215.4,0,0,0.06,0.17, NAN,0.1
"4/24/2018, 1:30:00 AM",48.65,89,0.69,215.5,0,0,0.06,0.17, NAN,0.1
"4/24/2018, 1:00:00 AM",49.42,89.1,0.74,215.9,0,0,0.06,0.17, NAN,0.1
"4/24/2018, 12:30:00 AM",50.11,88.9,0.57,215.9,0,0,0.06,0.17, NAN,0.1
"4/24/2018, 12:00:00 AM",50.81,86.8,0.7,215.9,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 11:30:00 PM",52.19,84.7,1.01,215.9,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 11:00:00 PM",55.22,78.81,1.07,215.7,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 10:30:00 PM",59.02,54.29,0.79,215.5,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 10:00:00 PM",59.65,53.58,0.47,215.6,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 9:30:00 PM",56.21,30.41,0.55,215.7,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 9:00:00 PM",55.68,67.96,0.56,215.6,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 8:30:00 PM",55.57,78.62,0.83,215.5,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 8:00:00 PM",57.1,77.24,0.81,215.3,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 7:30:00 PM",60.36,71.87,0.48,215.1,0.02,0,0.06,0.17, NAN,0.1
"4/23/2018, 7:00:00 PM",62.82,68.89,1.42,215,0.092,0,0.06,0.17, NAN,0.1
"4/23/2018, 6:30:00 PM",66.84,61.76,2.03,215,0.141,0,0.06,0.17, NAN,0.1
"4/23/2018, 6:00:00 PM",72.37,43.86,1.75,214.3,0.304,0,0.06,0.17, NAN,0.1
"4/23/2018, 5:30:00 PM",73.46,32.36,1.56,214.4,0.417,0,0.06,0.17, NAN,0.1
"4/23/2018, 5:00:00 PM",74.27,41.52,2.34,214.6,0.501,0,0.06,0.17, NAN,0.1
"4/23/2018, 4:30:00 PM",77.49,34.69,2.07,212.9,0.669,0,0.06,0.17, NAN,0.1
"4/23/2018, 4:00:00 PM",78.17,29.82,2.1,212.8,0.732,0,0.06,0.17, NAN,0.1
"4/23/2018, 3:30:00 PM",79.32,28.9,2.03,213,0.807,0,0.06,0.17, NAN,0.1
"4/23/2018, 3:00:00 PM",78.6,27.59,2.1,212.6,0.887,0,0.06,0.17, NAN,0.1
"4/23/2018, 2:30:00 PM",77.2,33.81,2.28,214,0.944,0,0.06,0.17, NAN,0.09
"4/23/2018, 2:00:00 PM",76.9,36.01,2.29,212.6,0.971,0,0.06,0.17, NAN,0.09
"4/23/2018, 1:30:00 PM",76.65,34.01,2.15,214.5,0.994,0,0.06,0.17, NAN,0.09
"4/23/2018, 1:00:00 PM",75.71,34.39,1.9,214.3,0.99,0,0.06,0.17, NAN,0.09
"4/23/2018, 12:30:00 PM",74.29,38.44,1.92,213.7,0.982,0,0.06,0.17, NAN,0.09
"4/23/2018, 12:00:00 PM",71.3,40.74,1.94,213.4,0.957,0,0.06,0.17, NAN,0.09
"4/23/2018, 11:30:00 AM",68.73,48,1.89,214.4,0.927,0,0.06,0.17, NAN,0.09
"4/23/2018, 11:00:00 AM",67.29,51.68,2.01,214.4,0.864,0,0.06,0.17, NAN,0.09
"4/23/2018, 10:30:00 AM",64.87,55.47,1.99,215,0.797,0,0.06,0.17, NAN,0.09
"4/23/2018, 10:00:00 AM",63.09,61.28,1.66,214.9,0.714,0,0.06,0.17, NAN,0.09
"4/23/2018, 9:30:00 AM",60.3,66.41,1.38,214.9,0.621,0,0.06,0.17, NAN,0.09
"4/23/2018, 9:00:00 AM",56.07,72.8,1.31,215.1,0.516,0,0.06,0.17, NAN,0.09
"4/23/2018, 8:30:00 AM",52.66,85.5,1.04,215.1,0.389,0,0.06,0.17, NAN,0.09
"4/23/2018, 8:00:00 AM",50.81,87.8,1.04,215,0.149,0,0.06,0.17, NAN,0.09
"4/23/2018, 7:30:00 AM",50.95,85.9,0.54,214.8,0.04,0,0.06,0.17, NAN,0.09
"4/23/2018, 7:00:00 AM",51.58,69.76,0.74,214.8,0.022,0,0.06,0.17, NAN,0.09
"4/23/2018, 6:30:00 AM",52.3,77.29,0.83,214.8,0.003,0,0.06,0.17, NAN,0.09
"4/23/2018, 6:00:00 AM",53.6,59.9,0.44,214.8,0,0,0.06,0.17, NAN,0.09
"4/23/2018, 5:30:00 AM",52.58,61.16,0.58,214.8,0,0,0.06,0.17, NAN,0.09
"4/23/2018, 5:00:00 AM",53.26,55.33,0.57,214.8,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 4:30:00 AM",53.42,51.7,0.53,214.8,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 4:00:00 AM",53.52,53.94,0.5,215,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 3:30:00 AM",53.18,65.66,0.52,214.9,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 3:00:00 AM",53.58,75.34,0.76,214.7,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 2:30:00 AM",54.99,71.84,0.63,214.7,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 2:00:00 AM",55.43,69.36,0.97,214.7,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 1:30:00 AM",52.8,60.9,1.01,214.3,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 1:00:00 AM",52.2,73.06,0.86,214.8,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 12:30:00 AM",54.15,70.14,0.6,215.1,0,0,0.06,0.17, NAN,0.1
"4/23/2018, 12:00:00 AM",55.4,70.21,0.96,215,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 11:30:00 PM",54.6,64.42,0.73,214.6,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 11:00:00 PM",54.56,59.23,1.02,214.8,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 10:30:00 PM",55.62,75.84,0.87,215,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 10:00:00 PM",57.92,67.28,1.22,214.5,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 9:30:00 PM",60.35,47.47,0.95,214.2,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 9:00:00 PM",60.95,46,1.21,214,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 8:30:00 PM",62.4,38.92,1.15,213.8,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 8:00:00 PM",65.29,39.86,1.12,213.3,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 7:30:00 PM",69.28,32.81,1,213.1,0.02,0,0.06,0.17, NAN,0.1
"4/22/2018, 7:00:00 PM",72.74,33.69,1.12,213.3,0.098,0,0.06,0.17, NAN,0.1
"4/22/2018, 6:30:00 PM",75.98,30.67,1.36,213.1,0.202,0,0.06,0.17, NAN,0.1
"4/22/2018, 6:00:00 PM",78.78,22.52,1.42,212.9,0.314,0,0.06,0.17, NAN,0.1
"4/22/2018, 5:30:00 PM",79.35,22.31,1.53,212.9,0.427,0,0.06,0.17, NAN,0.1
"4/22/2018, 5:00:00 PM",80.3,21.2,1.93,213.5,0.536,0,0.06,0.17, NAN,0.1
"4/22/2018, 4:30:00 PM",81.3,14.5,1.99,212.6,0.635,0,0.06,0.17, NAN,0.1
"4/22/2018, 4:00:00 PM",81,18.29,2.42,213.9,0.724,0,0.06,0.17, NAN,0.1
"4/22/2018, 3:30:00 PM",81.7,16.39,2.22,212.7,0.802,0,0.06,0.17, NAN,0.1
"4/22/2018, 3:00:00 PM",80.8,19,2.16,213.2,0.865,0,0.06,0.17, NAN,0.1
"4/22/2018, 2:30:00 PM",80.4,23.29,2.15,213.4,0.916,0,0.06,0.17, NAN,0.1
"4/22/2018, 2:00:00 PM",79.51,28.77,2.21,213.5,0.953,0,0.06,0.17, NAN,0.1
"4/22/2018, 1:30:00 PM",78.16,31.24,2.23,213.5,0.975,0,0.06,0.17, NAN,0.09
"4/22/2018, 1:00:00 PM",78.5,31.85,2.27,212.8,0.981,0,0.06,0.17, NAN,0.09
"4/22/2018, 12:30:00 PM",77.45,30.93,2.07,213.2,0.973,0,0.06,0.17, NAN,0.09
"4/22/2018, 12:00:00 PM",77,32.35,2.03,213.3,0.947,0,0.06,0.17, NAN,0.09
"4/22/2018, 11:30:00 AM",76.64,28.74,1.98,212.6,0.908,0,0.06,0.17, NAN,0.09
"4/22/2018, 11:00:00 AM",76.34,29.59,2.02,212.6,0.852,0,0.06,0.17, NAN,0.09
"4/22/2018, 10:30:00 AM",74.66,28.34,1.81,212.6,0.781,0,0.06,0.17, NAN,0.09
"4/22/2018, 10:00:00 AM",72.63,31.42,1.7,212.9,0.698,0,0.06,0.17, NAN,0.09
"4/22/2018, 9:30:00 AM",71.08,34.92,1.34,213,0.6,0,0.06,0.17, NAN,0.09
"4/22/2018, 9:00:00 AM",70.99,31.61,0.91,212.9,0.492,0,0.06,0.17, NAN,0.09
"4/22/2018, 8:30:00 AM",68.02,30.78,0.8,212.9,0.375,0,0.06,0.17, NAN,0.09
"4/22/2018, 8:00:00 AM",62.97,30.99,0.47,213.1,0.192,0,0.06,0.17, NAN,0.09
"4/22/2018, 7:30:00 AM",60.19,33.06,0.53,213.3,0.039,0,0.06,0.17, NAN,0.09
"4/22/2018, 7:00:00 AM",58.08,39.02,0.55,213.3,0.021,0,0.06,0.17, NAN,0.09
"4/22/2018, 6:30:00 AM",56.47,45.72,0.72,213.3,0.003,0,0.06,0.17, NAN,0.09
"4/22/2018, 6:00:00 AM",56.36,47.69,0.64,213.3,0,0,0.06,0.17, NAN,0.09
"4/22/2018, 5:30:00 AM",54.42,51.92,0.98,213.3,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 5:00:00 AM",54.75,51.69,0.69,213.5,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 4:30:00 AM",56.8,59.08,0.94,213.5,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 4:00:00 AM",54.75,43.73,0.68,213.6,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 3:30:00 AM",56.44,50.19,0.94,214.3,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 3:00:00 AM",57.61,59.64,0.95,214.1,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 2:30:00 AM",55.65,49.38,0.5,214.1,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 2:00:00 AM",57.65,59.06,0.69,214,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 1:30:00 AM",58.13,60.82,1.13,213.8,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 1:00:00 AM",63.58,24.52,0.51,213.5,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 12:30:00 AM",63.82,29.59,0.51,213.5,0,0,0.06,0.17, NAN,0.1
"4/22/2018, 12:00:00 AM",64.87,23.97,0.55,213.7,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 11:30:00 PM",62.15,31.28,0.36,213.8,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 11:00:00 PM",60.22,39.85,0.57,213.8,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 10:30:00 PM",61.8,55.05,0.55,213.8,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 10:00:00 PM",62.61,51.18,0.75,213.6,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 9:30:00 PM",64.37,48.2,0.79,213.5,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 9:00:00 PM",67.21,44.78,0.57,213.2,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 8:30:00 PM",69.54,38.37,0.72,213.1,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 8:00:00 PM",69.61,38.5,1.03,213.1,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 7:30:00 PM",69.59,38.36,0.5,213.1,0.007,0,0.06,0.17, NAN,0.1
"4/21/2018, 7:00:00 PM",71.54,41.7,0.87,213.1,0.057,0,0.06,0.17, NAN,0.1
"4/21/2018, 6:30:00 PM",77.15,36.58,1.02,212.3,0.121,0,0.06,0.17, NAN,0.1
"4/21/2018, 6:00:00 PM",77.95,26.44,1.13,212.6,0.26,0,0.06,0.17, NAN,0.1
"4/21/2018, 5:30:00 PM",79.46,28.16,1.45,212.5,0.345,0,0.06,0.17, NAN,0.1
"4/21/2018, 5:00:00 PM",79.11,27.42,1.48,212.6,0.399,0,0.06,0.17, NAN,0.1
"4/21/2018, 4:30:00 PM",80.7,23.39,1.78,212.1,0.66,0,0.06,0.17, NAN,0.1
"4/21/2018, 4:00:00 PM",79.65,27.72,1.55,212.4,0.573,0,0.06,0.17, NAN,0.1
"4/21/2018, 3:30:00 PM",80.1,27.45,1.85,213.6,0.467,0,0.06,0.17, NAN,0.1
"4/21/2018, 3:00:00 PM",81.9,25.72,1.74,212.6,0.703,0,0.06,0.17, NAN,0.1
"4/21/2018, 2:30:00 PM",80.7,26.44,1.94,213.4,0.684,0,0.06,0.17, NAN,0.1
"4/21/2018, 2:00:00 PM",83.5,27.38,2.26,212.3,0.74,0,0.06,0.17, NAN,0.09
"4/21/2018, 1:30:00 PM",84.5,15.72,2.08,212,0.983,0,0.06,0.17, NAN,0.09
"4/21/2018, 1:00:00 PM",83,17.78,1.93,211.6,0.986,0,0.06,0.17, NAN,0.09
"4/21/2018, 12:30:00 PM",80.8,19.98,1.89,212.6,0.976,0,0.06,0.17, NAN,0.09
"4/21/2018, 12:00:00 PM",79.07,23.36,1.89,212.5,0.952,0,0.06,0.17, NAN,0.09
"4/21/2018, 11:30:00 AM",77.79,25.66,1.75,212.5,0.911,0,0.06,0.17, NAN,0.09
"4/21/2018, 11:00:00 AM",74.75,27.66,1.37,212.4,0.856,0,0.06,0.17, NAN,0.09
"4/21/2018, 10:30:00 AM",72.17,31.45,1.5,212.5,0.786,0,0.06,0.17, NAN,0.09
"4/21/2018, 10:00:00 AM",71.27,33.69,1.41,212.4,0.701,0,0.06,0.17, NAN,0.09
"4/21/2018, 9:30:00 AM",68.95,32.25,0.99,212.5,0.602,0,0.06,0.17, NAN,0.09
"4/21/2018, 9:00:00 AM",66.65,34.57,0.95,212.8,0.494,0,0.06,0.17, NAN,0.09
"4/21/2018, 8:30:00 AM",63.16,35.06,0.5,213.2,0.382,0,0.06,0.17, NAN,0.09
"4/21/2018, 8:00:00 AM",57.07,47.19,0.56,213.4,0.178,0,0.06,0.17, NAN,0.09
"4/21/2018, 7:30:00 AM",54.03,53.02,0.54,213.5,0.038,0,0.06,0.17, NAN,0.09
"4/21/2018, 7:00:00 AM",51.43,52.08,0.6,213.6,0.02,0,0.06,0.17, NAN,0.09
"4/21/2018, 6:30:00 AM",52.66,47.47,0.49,213.6,0.003,0,0.06,0.17, NAN,0.09
"4/21/2018, 6:00:00 AM",51.08,51.4,0.66,213.6,0,0,0.06,0.17, NAN,0.09
"4/21/2018, 5:30:00 AM",50.39,57.33,0.65,213.7,0,0,0.06,0.17, NAN,0.09
"4/21/2018, 5:00:00 AM",53.64,52.89,0.85,214,0,0,0.06,0.17, NAN,0.09
"4/21/2018, 4:30:00 AM",50.6,56.11,0.67,213.9,0,0,0.06,0.17, NAN,0.09
"4/21/2018, 4:00:00 AM",50.93,66.44,0.75,213.9,0,0,0.06,0.17, NAN,0.09
"4/21/2018, 3:30:00 AM",54.25,57.8,1.09,214,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 3:00:00 AM",49.37,63.12,0.64,213.6,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 2:30:00 AM",49.68,64.27,0.71,213.8,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 2:00:00 AM",51.33,62.34,0.83,213.9,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 1:30:00 AM",52.22,60.38,0.94,213.8,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 1:00:00 AM",52.16,56.4,0.76,213.6,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 12:30:00 AM",55.04,56.73,0.75,213.5,0,0,0.06,0.17, NAN,0.1
"4/21/2018, 12:00:00 AM",56.96,52.16,1.04,213.6,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 11:30:00 PM",55.14,53.39,1.3,213.7,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 11:00:00 PM",51.23,63.42,0.44,213.8,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 10:30:00 PM",51.27,67.88,0.6,213.6,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 10:00:00 PM",53.83,63,0.73,213.5,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 9:30:00 PM",54.58,63.78,0.96,213.5,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 9:00:00 PM",54.37,61.77,0.88,213.4,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 8:30:00 PM",55.96,61.15,0.93,213.4,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 8:00:00 PM",57.61,58.72,0.99,213,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 7:30:00 PM",61.53,53.91,0.64,212.8,0.018,0,0.06,0.17, NAN,0.1
"4/20/2018, 7:00:00 PM",64.12,47.54,0.8,212.4,0.092,0,0.06,0.17, NAN,0.1
"4/20/2018, 6:30:00 PM",64.4,47.4,1.45,212.3,0.196,0,0.06,0.17, NAN,0.1
"4/20/2018, 6:00:00 PM",65.08,46.37,1.92,212.7,0.309,0,0.06,0.17, NAN,0.1
"4/20/2018, 5:30:00 PM",65.81,43.87,1.97,212.8,0.422,0,0.06,0.17, NAN,0.1
"4/20/2018, 5:00:00 PM",65.57,44.31,2.55,214.6,0.535,0,0.06,0.17, NAN,0.1
"4/20/2018, 4:30:00 PM",67.19,41.6,2.95,215.7,0.633,0,0.06,0.17, NAN,0.1
"4/20/2018, 4:00:00 PM",68.71,41.13,2.57,216.1,0.718,0,0.06,0.17, NAN,0.1
"4/20/2018, 3:30:00 PM",67.98,41.7,3.25,219.3,0.794,0,0.06,0.17, NAN,0.1
"4/20/2018, 3:00:00 PM",71.78,42.03,3.12,213.8,0.86,0,0.06,0.17, NAN,0.1
"4/20/2018, 2:30:00 PM",73.85,26.37,2.27,211.5,0.922,0,0.06,0.17, NAN,0.1
"4/20/2018, 2:00:00 PM",73.81,26.85,2.25,210.7,0.961,0,0.06,0.17, NAN,0.09
"4/20/2018, 1:30:00 PM",72.23,28.2,1.85,211.9,0.986,0,0.06,0.17, NAN,0.09
"4/20/2018, 1:00:00 PM",69.54,30.81,2.06,212.5,0.996,0,0.06,0.17, NAN,0.09
"4/20/2018, 12:30:00 PM",69.63,34.76,2.14,214.3,0.985,0,0.06,0.17, NAN,0.09
"4/20/2018, 12:00:00 PM",68.02,31.35,2,211.3,0.965,0,0.06,0.17, NAN,0.09
"4/20/2018, 11:30:00 AM",64.99,39,2.16,211,0.921,0,0.06,0.17, NAN,0.09
"4/20/2018, 11:00:00 AM",62.12,43.41,1.99,211.6,0.863,0,0.06,0.17, NAN,0.09
"4/20/2018, 10:30:00 AM",60.2,48.08,1.65,213,0.784,0,0.06,0.17, NAN,0.09
"4/20/2018, 10:00:00 AM",58.12,53.24,1.23,213.2,0.699,0,0.06,0.17, NAN,0.09
"4/20/2018, 9:30:00 AM",54.93,56.88,1.29,215.3,0.485,0,0.06,0.17, NAN,0.09
"4/20/2018, 9:00:00 AM",54.25,63.5,1.13,215.6,0.408,0,0.06,0.17, NAN,0.09
"4/20/2018, 8:30:00 AM",51.63,69.13,0.83,215.7,0.233,0,0.06,0.17, NAN,0.09
"4/20/2018, 8:00:00 AM",48.7,74.81,0.48,215.7,0.123,0,0.06,0.17, NAN,0.09
"4/20/2018, 7:30:00 AM",46,78.67,0.84,215.7,0.045,0,0.06,0.17, NAN,0.09
"4/20/2018, 7:00:00 AM",45.5,84.7,0.84,215.7,0.022,0,0.06,0.17, NAN,0.09
"4/20/2018, 6:30:00 AM",46.19,84.3,0.91,215.9,0.002,0,0.06,0.17, NAN,0.09
"4/20/2018, 6:00:00 AM",46.85,82.3,1.25,216,0,0,0.06,0.17, NAN,0.09
"4/20/2018, 5:30:00 AM",47.98,80,1.68,216,0,0,0.06,0.17, NAN,0.09
"4/20/2018, 5:00:00 AM",48.11,79.7,1.82,216.4,0,0,0.06,0.17, NAN,0.09
"4/20/2018, 4:30:00 AM",48.41,80.1,2,216.3,0,0,0.06,0.17, NAN,0.09
"4/20/2018, 4:00:00 AM",48.19,80.4,1.7,216,0,0,0.06,0.17, NAN,0.09
"4/20/2018, 3:30:00 AM",47.24,82.7,0.69,215.9,0,0,0.06,0.17, NAN,0.09
"4/20/2018, 3:00:00 AM",47.67,83.1,0.8,215.9,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 2:30:00 AM",48.89,80.7,0.88,215.9,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 2:00:00 AM",50.14,79.05,0.63,215.8,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 1:30:00 AM",49.7,81,1.01,215.9,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 1:00:00 AM",49.1,78.56,1.27,215.9,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 12:30:00 AM",48.38,76.23,1.27,216.1,0,0,0.06,0.17, NAN,0.1
"4/20/2018, 12:00:00 AM",48.01,76.23,0.94,215.6,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 11:30:00 PM",47.34,77.28,0.9,215.6,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 11:00:00 PM",47.23,75.32,0.73,215.6,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 10:30:00 PM",47.18,80.2,0.51,215.6,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 10:00:00 PM",47.46,78.84,0.87,215.6,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 9:30:00 PM",47.67,75.55,1.03,215.6,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 9:00:00 PM",47.25,75.75,0.59,215.5,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 8:30:00 PM",48.33,75.53,0.81,215.4,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 8:00:00 PM",50.21,76.46,1.1,215.2,0,0,0.06,0.17, NAN,0.1
"4/19/2018, 7:30:00 PM",52.48,68.6,1.34,214.8,0.017,0,0.06,0.17, NAN,0.1
"4/19/2018, 7:00:00 PM",54.84,59.06,2.16,215.3,0.092,0,0.06,0.17, NAN,0.1
"4/19/2018, 6:30:00 PM",56.68,50.53,1.67,214.9,0.193,0,0.06,0.17, NAN,0.1
"4/19/2018, 6:00:00 PM",57.23,47.38,2.34,213.6,0.311,0,0.06,0.17, NAN,0.1
"4/19/2018, 5:30:00 PM",58.27,47.88,2.48,215.6,0.425,0,0.06,0.17, NAN,0.1
"4/19/2018, 5:00:00 PM",58.65,47.1,2.53,216,0.535,0,0.06,0.17, NAN,0.1
"4/19/2018, 4:30:00 PM",58.92,49.84,2.55,215.2,0.604,0,0.06,0.17, NAN,0.1
"4/19/2018, 4:00:00 PM",58.98,48.38,2.49,213,0.687,0,0.06,0.17, NAN,0.1
"4/19/2018, 3:30:00 PM",59.63,50.92,2.69,214.7,0.745,0,0.06,0.17, NAN,0.1
"4/19/2018, 3:00:00 PM",59.61,46.96,2.16,214.6,0.861,0,0.06,0.17, NAN,0.1
"4/19/2018, 2:30:00 PM",58.49,47.85,2.45,215.2,0.929,0,0.06,0.17, NAN,0.1
"4/19/2018, 2:00:00 PM",55.55,58.18,2.46,215.1,0.412,0,0.06,0.17, NAN,0.1
"4/19/2018, 1:30:00 PM",55.72,54.09,2.2,214.4,0.419,0,0.06,0.17, NAN,0.1
"4/19/2018, 1:00:00 PM",55.6,53.58,2.18,215.1,0.709,0,0.06,0.17, NAN,0.1
"4/19/2018, 12:30:00 PM",53.48,58.35,2.35,216.6,0.524,0,0.06,0.17, NAN,0.1
"4/19/2018, 12:00:00 PM",52.91,62.38,2.58,217.1,0.41,0,0.06,0.17, NAN,0.1
"4/19/2018, 11:30:00 AM",53.03,62.18,2.58,217,0.453,0,0.06,0.17, NAN,0.1
